Transaction_ID,Transaction_Date,Revenue,Expenses,Profit,Category,Region,Department,Product_Line,Customer_Segment,Payment_Method,Discount
TXN1605,13-09-2023,22723,12225,10498,Operations,Africa,IT,Furniture,SMB,Cash,21%
TXN1606,03-10-2023,42424,4633,37791,Sales,Europe,IT,Electronics,B2B,Cash,25%
TXN1607,14-10-2022,43792,24700,19092,R&D,North America,IT,Electronics,B2C,Bank Transfer,11%
TXN1608,21-03-2022,43196,16053,27143,R&D,North America,HR,Healthcare,SMB,Cash,25%
TXN1609,13-05-2023,27146,4529,22617,Sales,Africa,Operations,Healthcare,Enterprise,Bank Transfer,14%
TXN1610,12-10-2023,41241,18352,22889,R&D,Europe,HR,Clothing,SMB,Cash,29%
TXN1611,30-12-2023,32119,10321,21798,R&D,North America,IT,Software,Enterprise,Cash,5%
TXN1612,23-07-2023,47182,18160,29022,Marketing,Europe,IT,Software,Enterprise,PayPal,22%
TXN1613,21-07-2022,5854,26523,-20669,R&D,South America,IT,Healthcare,SMB,Cash,11%
TXN1614,02-06-2023,28617,20756,7861,R&D,Europe,Sales,Electronics,B2B,PayPal,13%
TXN1615,21-05-2022,5454,7615,-2161,HR,Europe,Operations,Software,B2B,Bank Transfer,5%
TXN1616,03-11-2023,38204,4715,33489,Operations,South America,Finance,Healthcare,SMB,Cash,11%
TXN1617,24-05-2023,28262,22756,5506,R&D,Europe,Sales,Healthcare,SMB,Credit Card,22%
TXN1618,05-04-2022,5191,28378,-23187,HR,Africa,IT,Healthcare,SMB,Credit Card,0%
TXN1619,04-08-2022,48715,22408,26307,Operations,Europe,IT,Healthcare,B2B,Cash,0%
TXN1620,24-11-2022,47149,25321,21828,HR,South America,HR,Clothing,B2C,Cash,18%
TXN1621,19-06-2022,18816,5352,13464,Marketing,Africa,Marketing,Clothing,B2B,Bank Transfer,25%
TXN1622,15-03-2023,44814,13955,30859,R&D,North America,IT,Clothing,SMB,Cash,10%
TXN1623,23-10-2023,41992,22962,19030,Operations,North America,Operations,Furniture,B2C,PayPal,12%
TXN1624,13-11-2023,18907,11704,7203,Sales,Africa,HR,Healthcare,SMB,Cash,25%
TXN1625,21-03-2023,39274,7101,32173,HR,South America,IT,Software,Enterprise,Cash,28%
TXN1626,24-03-2023,28681,27054,1627,Marketing,Africa,Finance,Electronics,B2C,Cash,12%
TXN1627,16-07-2023,6063,24915,-18852,R&D,North America,Sales,Healthcare,B2B,Cash,29%
TXN1628,28-10-2023,30391,26334,4057,Operations,South America,Sales,Furniture,B2B,Cash,26%
TXN1629,23-11-2022,46453,3156,43297,R&D,Africa,Marketing,Healthcare,SMB,Bank Transfer,29%
TXN1630,19-06-2023,31414,4749,26665,Sales,North America,Marketing,Software,SMB,Cash,22%
TXN1631,24-07-2022,13353,5057,8296,R&D,Africa,IT,Electronics,SMB,Cash,25%
TXN1632,09-06-2023,47560,23379,24181,R&D,Africa,IT,Healthcare,SMB,Credit Card,15%
TXN1633,01-11-2022,46322,24620,21702,Sales,South America,Marketing,Clothing,SMB,Bank Transfer,27%
TXN1634,22-08-2022,48146,26342,21804,R&D,North America,IT,Furniture,SMB,PayPal,5%
TXN1635,19-09-2022,17835,5975,11860,R&D,Africa,HR,Furniture,SMB,Cash,2%
TXN1636,24-12-2022,15057,11870,3187,R&D,Africa,HR,Healthcare,SMB,PayPal,8%
TXN1637,15-09-2022,33920,26598,7322,Sales,Europe,IT,Healthcare,SMB,Credit Card,27%
TXN1638,25-08-2022,26826,24829,1997,R&D,Asia-Pacific,IT,Healthcare,B2C,PayPal,7%
TXN1639,28-11-2022,28534,10174,18360,R&D,North America,Sales,Healthcare,SMB,Cash,20%
TXN1640,30-11-2022,18495,3042,15453,R&D,Asia-Pacific,IT,Electronics,Enterprise,PayPal,18%
TXN1641,01-11-2023,23993,13897,10096,Marketing,South America,Sales,Healthcare,B2C,PayPal,14%
TXN1642,26-02-2022,38656,21680,16976,R&D,South America,Sales,Healthcare,SMB,Bank Transfer,23%
TXN1643,28-02-2023,46706,13193,33513,R&D,South America,Sales,Furniture,B2C,Cash,26%
TXN1644,20-12-2023,35732,6512,29220,Marketing,Africa,Finance,Electronics,B2B,Cash,23%
TXN1645,13-12-2023,19428,5034,14394,Sales,Africa,Marketing,Clothing,SMB,Bank Transfer,12%
TXN1646,26-05-2022,33740,27238,6502,Operations,Africa,IT,Healthcare,B2B,PayPal,20%
TXN1647,20-10-2023,33596,25245,8351,Sales,North America,Sales,Electronics,B2B,PayPal,26%
TXN1648,18-12-2022,13963,29346,-15383,R&D,Asia-Pacific,Marketing,Software,B2B,Credit Card,19%
TXN1649,23-02-2023,42741,23175,19566,Operations,Europe,IT,Software,SMB,Cash,8%
TXN1650,09-07-2023,8924,18715,-9791,Sales,Asia-Pacific,Marketing,Furniture,B2B,Cash,14%
TXN1651,22-08-2022,14398,13411,987,R&D,Africa,IT,Healthcare,B2B,Credit Card,6%
TXN1652,03-04-2023,41999,7328,34671,Marketing,South America,Marketing,Furniture,B2C,Bank Transfer,28%
TXN1653,26-04-2022,17161,28793,-11632,R&D,North America,Finance,Healthcare,B2B,Cash,27%
TXN1654,14-08-2022,49306,6007,43299,Sales,Asia-Pacific,IT,Healthcare,SMB,Credit Card,3%
TXN1655,03-01-2023,19573,29147,-9574,R&D,Asia-Pacific,HR,Healthcare,B2C,Cash,27%
TXN1656,08-04-2023,38307,20215,18092,R&D,North America,IT,Healthcare,SMB,Credit Card,24%
TXN1657,30-04-2022,48124,29998,18126,Marketing,Europe,HR,Healthcare,SMB,Cash,22%
TXN1658,24-05-2023,28066,14658,13408,Sales,Europe,IT,Healthcare,SMB,Cash,19%
TXN1659,18-04-2022,44227,21633,22594,Sales,Asia-Pacific,IT,Healthcare,Enterprise,PayPal,29%
TXN1660,14-12-2022,47624,23242,24382,Sales,Europe,Operations,Clothing,B2C,Credit Card,5%
TXN1661,13-04-2022,45253,24166,21087,R&D,Europe,IT,Healthcare,B2C,Bank Transfer,1%
TXN1662,04-08-2023,30015,5385,24630,R&D,Asia-Pacific,HR,Clothing,SMB,PayPal,5%
TXN1663,02-04-2022,5871,19991,-14120,Sales,North America,Sales,Software,B2C,PayPal,22%
TXN1664,30-10-2022,12605,26900,-14295,R&D,Africa,IT,Healthcare,SMB,Cash,27%
TXN1665,02-01-2023,20785,18620,2165,Sales,Europe,Sales,Electronics,B2C,Credit Card,9%
TXN1666,29-05-2022,30503,11973,18530,Marketing,North America,Sales,Clothing,SMB,Bank Transfer,17%
TXN1667,24-12-2023,8234,7038,1196,HR,Africa,IT,Healthcare,SMB,Cash,29%
TXN1668,05-04-2022,37359,22839,14520,Operations,Africa,Operations,Healthcare,SMB,Cash,6%
TXN1669,06-07-2023,10252,17551,-7299,HR,Africa,IT,Clothing,SMB,Credit Card,29%
TXN1670,18-08-2023,37862,15933,21929,Sales,Africa,Marketing,Healthcare,Enterprise,Cash,11%
TXN1671,08-09-2023,33548,27582,5966,HR,Europe,Operations,Software,B2B,Bank Transfer,29%
TXN1672,24-12-2022,37064,3703,33361,Marketing,Africa,IT,Electronics,B2C,Cash,22%
TXN1673,03-07-2023,31117,12257,18860,R&D,Europe,IT,Software,B2B,Cash,3%
TXN1674,15-11-2022,19919,12833,7086,Operations,Europe,IT,Healthcare,B2C,Cash,18%
TXN1675,22-11-2023,39797,14304,25493,Operations,Africa,IT,Healthcare,SMB,Credit Card,22%
TXN1676,29-04-2022,32725,21624,11101,Sales,Asia-Pacific,IT,Software,SMB,Cash,11%
TXN1677,10-03-2022,13418,15073,-1655,HR,South America,Sales,Electronics,SMB,Credit Card,14%
TXN1678,15-03-2023,20560,13005,7555,Sales,North America,HR,Clothing,SMB,Credit Card,26%
TXN1679,15-03-2023,38693,12199,26494,R&D,Europe,Operations,Healthcare,Enterprise,Cash,4%
TXN1680,04-12-2023,28640,15998,12642,Marketing,North America,Marketing,Healthcare,B2B,Credit Card,28%
TXN1681,02-01-2023,30154,15485,14669,Marketing,Africa,Marketing,Clothing,SMB,Bank Transfer,8%
TXN1682,30-10-2022,22206,25036,-2830,Marketing,North America,Operations,Healthcare,Enterprise,Credit Card,29%
TXN1683,24-11-2023,12563,21435,-8872,Sales,North America,HR,Electronics,B2B,Credit Card,14%
TXN1684,07-03-2022,15683,23628,-7945,R&D,Africa,Marketing,Healthcare,SMB,Cash,25%
TXN1685,24-07-2022,21082,7537,13545,R&D,North America,IT,Electronics,SMB,Bank Transfer,27%
TXN1686,30-06-2022,42262,5620,36642,Marketing,Africa,Operations,Electronics,SMB,Credit Card,26%
TXN1687,20-11-2022,9521,24408,-14887,R&D,North America,IT,Healthcare,B2C,Credit Card,10%
TXN1688,16-03-2022,24633,20083,4550,Marketing,South America,Finance,Furniture,SMB,Credit Card,5%
TXN1689,26-05-2022,36932,24507,12425,Operations,South America,HR,Electronics,B2B,PayPal,28%
TXN1690,02-04-2023,6898,6346,552,Operations,Africa,IT,Furniture,B2B,Credit Card,28%
TXN1691,25-09-2023,29920,6302,23618,R&D,North America,Sales,Healthcare,B2B,Cash,15%
TXN1692,24-04-2023,9027,19475,-10448,HR,North America,IT,Clothing,SMB,Bank Transfer,17%
TXN1693,29-06-2023,24353,8317,16036,R&D,North America,IT,Clothing,B2B,Cash,14%
TXN1694,06-01-2022,22350,11914,10436,R&D,Africa,Sales,Healthcare,Enterprise,PayPal,25%
TXN1695,12-04-2023,8223,8078,145,Sales,Africa,Sales,Electronics,B2C,Credit Card,27%
TXN1696,25-08-2023,32789,15109,17680,R&D,North America,IT,Electronics,SMB,PayPal,24%
TXN1697,26-08-2023,10086,6815,3271,R&D,North America,HR,Electronics,SMB,Cash,8%
TXN1698,10-10-2022,20746,11823,8923,Sales,Africa,Finance,Software,B2C,PayPal,3%
TXN1699,08-07-2022,39173,23158,16015,Operations,Africa,Marketing,Healthcare,SMB,Credit Card,4%
TXN1700,05-05-2022,25615,20817,4798,Sales,South America,HR,Electronics,Enterprise,Cash,27%
TXN1701,30-06-2023,28599,12568,16031,Sales,Africa,HR,Electronics,B2B,Credit Card,21%
TXN1702,28-11-2023,20387,16313,4074,Sales,Asia-Pacific,Marketing,Clothing,SMB,Cash,8%
TXN1703,18-07-2022,15905,5616,10289,HR,North America,Marketing,Electronics,Enterprise,Credit Card,25%
TXN1704,06-01-2022,36681,17873,18808,R&D,North America,IT,Software,SMB,Credit Card,10%
TXN1705,10-04-2023,17807,15930,1877,R&D,Asia-Pacific,Sales,Healthcare,SMB,Cash,16%
TXN1706,02-10-2023,40701,13714,26987,Sales,Asia-Pacific,Marketing,Clothing,SMB,PayPal,3%
TXN1707,21-03-2023,32513,18934,13579,R&D,Europe,Sales,Clothing,SMB,Bank Transfer,14%
TXN1708,13-06-2023,24387,20465,3922,Operations,North America,IT,Software,B2B,Bank Transfer,9%
TXN1709,27-02-2023,36723,5367,31356,R&D,Africa,Operations,Healthcare,Enterprise,Cash,18%
TXN1710,02-01-2023,16705,20543,-3838,R&D,Asia-Pacific,Sales,Healthcare,B2C,Bank Transfer,5%
TXN1711,29-11-2022,28064,21872,6192,R&D,North America,IT,Electronics,B2B,Credit Card,1%
TXN1712,04-12-2023,18382,6660,11722,Sales,North America,HR,Electronics,B2C,Credit Card,28%
TXN1713,01-10-2023,42361,13820,28541,Marketing,Africa,HR,Furniture,B2C,Cash,8%
TXN1714,17-12-2023,20777,8902,11875,Operations,Africa,IT,Software,SMB,Cash,17%
TXN1715,14-12-2022,40166,9516,30650,Marketing,Africa,HR,Furniture,Enterprise,Cash,12%
TXN1716,18-05-2023,39201,15953,23248,R&D,Africa,IT,Furniture,SMB,Cash,6%
TXN1717,22-02-2022,42965,4366,38599,Sales,North America,Operations,Healthcare,B2B,Credit Card,24%
TXN1718,11-09-2023,6863,11481,-4618,R&D,Africa,IT,Healthcare,B2B,Cash,20%
TXN1719,12-03-2023,48987,16102,32885,Marketing,Europe,IT,Healthcare,B2B,Credit Card,21%
TXN1720,17-12-2023,38832,10518,28314,Operations,Africa,IT,Electronics,SMB,Cash,29%
TXN1721,15-10-2023,28836,12153,16683,Marketing,Africa,Marketing,Software,SMB,PayPal,2%
TXN1722,21-09-2022,22570,6074,16496,Sales,North America,IT,Electronics,SMB,Credit Card,13%
TXN1723,25-12-2023,47646,8794,38852,R&D,South America,IT,Healthcare,B2C,Bank Transfer,19%
TXN1724,25-11-2023,47646,9528,38118,Sales,Africa,Sales,Electronics,B2B,Cash,8%
TXN1725,24-02-2022,6298,5172,1126,Sales,Europe,Operations,Healthcare,B2C,Bank Transfer,27%
TXN1726,01-06-2023,29770,24474,5296,R&D,North America,IT,Software,B2B,Credit Card,24%
TXN1727,09-11-2023,45843,16570,29273,Operations,Africa,Sales,Healthcare,B2B,Cash,0%
TXN1728,14-10-2023,31689,5884,25805,Sales,Asia-Pacific,Sales,Software,SMB,PayPal,3%
TXN1729,03-12-2022,21337,15237,6100,R&D,North America,Finance,Healthcare,B2C,Cash,11%
TXN1730,22-05-2023,46261,19543,26718,Sales,Africa,IT,Electronics,B2B,Bank Transfer,20%
TXN1731,16-01-2023,12324,8484,3840,Marketing,Asia-Pacific,HR,Furniture,B2C,Cash,11%
TXN1732,08-03-2022,13155,22051,-8896,R&D,North America,Marketing,Electronics,SMB,Credit Card,8%
TXN1733,11-06-2022,42105,28139,13966,R&D,North America,IT,Healthcare,B2C,Credit Card,17%
TXN1734,11-05-2023,44665,29352,15313,Operations,Asia-Pacific,Marketing,Healthcare,SMB,Cash,17%
TXN1735,17-12-2023,32402,4350,28052,R&D,Africa,HR,Electronics,SMB,Credit Card,24%
TXN1736,27-11-2022,7079,8806,-1727,Sales,South America,IT,Clothing,B2C,Cash,25%
TXN1737,09-05-2022,31422,23067,8355,Marketing,Africa,Operations,Healthcare,SMB,Cash,17%
TXN1738,29-07-2022,22931,25239,-2308,R&D,North America,IT,Clothing,Enterprise,Bank Transfer,19%
TXN1739,13-04-2023,40582,21562,19020,Marketing,North America,IT,Electronics,B2B,Cash,16%
TXN1740,16-05-2022,41501,9936,31565,Sales,North America,Operations,Healthcare,SMB,Bank Transfer,12%
TXN1741,03-08-2023,35515,28708,6807,HR,Europe,Finance,Software,SMB,Bank Transfer,16%
TXN1742,04-03-2023,13425,4082,9343,R&D,Africa,IT,Software,B2C,Bank Transfer,25%
TXN1743,24-11-2022,40604,28326,12278,Sales,North America,IT,Electronics,SMB,Credit Card,17%
TXN1744,16-09-2022,36910,20010,16900,Sales,North America,HR,Furniture,B2C,Cash,20%
TXN1745,09-04-2022,24647,19505,5142,Sales,North America,Marketing,Clothing,Enterprise,Credit Card,21%
TXN1746,17-08-2022,39972,27333,12639,Marketing,Europe,IT,Electronics,B2B,Cash,16%
TXN1747,02-12-2023,15759,9656,6103,R&D,Europe,Operations,Healthcare,SMB,Credit Card,22%
TXN1748,20-09-2023,25309,5619,19690,Marketing,Africa,Operations,Electronics,SMB,Cash,2%
TXN1749,01-05-2022,46613,12831,33782,R&D,Europe,Marketing,Electronics,SMB,Bank Transfer,17%
TXN1750,02-08-2022,44348,22024,22324,Operations,Africa,IT,Healthcare,SMB,Cash,0%
TXN1751,21-01-2023,25401,20984,4417,Sales,Asia-Pacific,Sales,Furniture,SMB,Cash,8%
TXN1752,14-12-2023,17368,23490,-6122,R&D,Asia-Pacific,IT,Furniture,B2C,Bank Transfer,28%
TXN1753,01-06-2023,21284,18401,2883,R&D,Europe,Marketing,Software,B2C,Credit Card,26%
TXN1754,16-01-2022,27295,23245,4050,R&D,Africa,IT,Electronics,SMB,Cash,14%
TXN1755,07-01-2023,14871,9195,5676,Sales,Africa,IT,Furniture,B2B,Credit Card,16%
TXN1756,18-10-2022,11232,13366,-2134,Sales,Asia-Pacific,IT,Healthcare,Enterprise,Cash,20%
TXN1757,28-07-2022,15307,5167,10140,R&D,Europe,Sales,Healthcare,B2B,Cash,9%
TXN1758,06-06-2023,22255,7782,14473,R&D,Africa,IT,Clothing,SMB,Cash,1%
TXN1759,28-03-2022,45907,19740,26167,R&D,Asia-Pacific,HR,Healthcare,SMB,Credit Card,22%
TXN1760,14-12-2023,47771,3777,43994,Operations,Africa,IT,Healthcare,B2B,Cash,11%
TXN1761,17-11-2023,41144,28517,12627,HR,Africa,HR,Healthcare,B2B,Credit Card,11%
TXN1762,23-11-2023,31580,14412,17168,HR,Europe,Marketing,Healthcare,SMB,Credit Card,27%
TXN1763,16-01-2023,7422,25293,-17871,R&D,South America,Operations,Clothing,B2C,Cash,4%
TXN1764,17-10-2023,42863,21901,20962,R&D,Europe,IT,Healthcare,Enterprise,Cash,0%
TXN1765,03-11-2022,22829,12388,10441,R&D,Europe,IT,Software,SMB,PayPal,9%
TXN1766,23-01-2023,23798,13858,9940,R&D,Asia-Pacific,Operations,Healthcare,B2B,Credit Card,28%
TXN1767,25-07-2022,37340,10465,26875,R&D,Africa,IT,Electronics,Enterprise,Bank Transfer,25%
TXN1768,26-06-2023,20856,19055,1801,R&D,Africa,IT,Clothing,B2B,Credit Card,12%
TXN1769,06-08-2023,10693,15957,-5264,R&D,North America,Marketing,Healthcare,Enterprise,PayPal,21%
TXN1770,09-08-2023,44914,13697,31217,R&D,South America,Finance,Furniture,SMB,Cash,20%
TXN1771,22-02-2023,17146,14897,2249,Marketing,Africa,IT,Furniture,Enterprise,PayPal,9%
TXN1772,02-05-2023,26665,23553,3112,Operations,North America,Finance,Healthcare,Enterprise,Bank Transfer,4%
TXN1773,16-05-2023,38817,28930,9887,R&D,Europe,IT,Healthcare,SMB,Credit Card,3%
TXN1774,09-07-2023,28546,23490,5056,HR,North America,Marketing,Clothing,SMB,PayPal,13%
TXN1775,07-04-2023,25704,6082,19622,R&D,North America,Marketing,Healthcare,SMB,PayPal,1%
TXN1776,29-05-2022,32706,23028,9678,HR,Asia-Pacific,IT,Healthcare,Enterprise,Credit Card,18%
TXN1777,17-09-2022,6375,23841,-17466,HR,North America,IT,Healthcare,B2B,Bank Transfer,9%
TXN1778,03-04-2022,28539,13755,14784,Marketing,Africa,IT,Healthcare,SMB,Credit Card,15%
TXN1779,16-01-2023,41643,14036,27607,HR,South America,Marketing,Electronics,SMB,Cash,14%
TXN1780,04-12-2023,48478,19390,29088,HR,Europe,IT,Healthcare,B2B,Credit Card,25%
TXN1781,31-03-2023,6973,20517,-13544,Marketing,Africa,Finance,Clothing,SMB,Cash,10%
TXN1782,14-08-2022,21305,5066,16239,R&D,Africa,IT,Clothing,B2C,PayPal,0%
TXN1783,19-06-2023,15626,29948,-14322,Marketing,Africa,Marketing,Clothing,SMB,PayPal,23%
TXN1784,16-11-2023,32028,20968,11060,R&D,Africa,Sales,Electronics,B2B,Credit Card,7%
TXN1785,06-03-2023,13724,23467,-9743,Sales,Europe,Sales,Clothing,SMB,PayPal,1%
TXN1786,08-06-2023,20838,28739,-7901,Operations,Europe,Sales,Electronics,SMB,Cash,23%
TXN1787,04-03-2022,27818,24673,3145,R&D,Asia-Pacific,Operations,Healthcare,Enterprise,Bank Transfer,0%
TXN1788,15-03-2023,29804,20836,8968,R&D,South America,IT,Healthcare,SMB,Cash,29%
TXN1789,30-04-2023,36675,16687,19988,Sales,Africa,HR,Healthcare,B2B,Credit Card,28%
TXN1790,14-11-2022,10295,16272,-5977,Sales,Africa,Marketing,Healthcare,B2C,Credit Card,25%
TXN1791,22-09-2023,5589,27926,-22337,Marketing,South America,IT,Electronics,Enterprise,Cash,14%
TXN1792,27-02-2022,41317,27332,13985,R&D,Africa,IT,Healthcare,B2B,Cash,26%
TXN1793,01-04-2022,11820,17706,-5886,Operations,Asia-Pacific,Operations,Clothing,SMB,Cash,26%
TXN1794,23-10-2023,45808,14066,31742,R&D,Asia-Pacific,IT,Healthcare,B2B,Bank Transfer,29%
TXN1795,08-01-2022,26050,28873,-2823,Marketing,Europe,Operations,Software,SMB,PayPal,8%
TXN1796,26-12-2022,15455,10422,5033,R&D,Asia-Pacific,HR,Electronics,B2C,Credit Card,27%
TXN1797,17-06-2022,6215,26135,-19920,Marketing,Africa,Sales,Healthcare,B2B,PayPal,2%
TXN1798,26-09-2022,8638,24934,-16296,Marketing,South America,IT,Healthcare,SMB,Cash,21%
TXN1799,22-01-2022,7556,16672,-9116,R&D,North America,Operations,Healthcare,Enterprise,PayPal,14%
TXN1800,13-02-2023,15868,19821,-3953,Sales,Africa,Sales,Furniture,SMB,Cash,28%
TXN1801,11-04-2023,17123,18203,-1080,Marketing,South America,IT,Healthcare,SMB,Credit Card,27%
TXN1802,19-11-2023,35100,21570,13530,R&D,Africa,IT,Clothing,B2C,Cash,2%
TXN1803,12-12-2023,27867,3857,24010,Operations,Africa,IT,Software,B2C,Bank Transfer,19%
TXN1804,17-02-2022,35313,17986,17327,R&D,South America,HR,Furniture,B2C,Bank Transfer,28%
TXN1805,11-09-2022,47393,21776,25617,HR,North America,Operations,Clothing,Enterprise,Cash,2%
TXN1806,06-11-2023,10169,6153,4016,R&D,North America,IT,Healthcare,SMB,Credit Card,27%
TXN1807,08-05-2023,27956,28463,-507,Sales,Africa,Operations,Clothing,SMB,Bank Transfer,28%
TXN1808,30-05-2023,19368,22117,-2749,R&D,North America,Finance,Healthcare,B2B,Bank Transfer,23%
TXN1809,25-02-2022,37121,11555,25566,R&D,Asia-Pacific,IT,Software,SMB,Cash,2%
TXN1810,22-09-2022,20774,29013,-8239,HR,North America,Operations,Healthcare,B2B,Bank Transfer,20%
TXN1811,20-10-2022,38771,28815,9956,Operations,North America,Sales,Electronics,Enterprise,PayPal,25%
TXN1812,16-04-2023,49174,4787,44387,Sales,Africa,Marketing,Healthcare,B2C,Cash,2%
TXN1813,08-02-2022,23732,5021,18711,R&D,Africa,Marketing,Healthcare,SMB,Credit Card,8%
TXN1814,09-10-2023,46417,3201,43216,R&D,Asia-Pacific,IT,Software,SMB,Credit Card,25%
TXN1815,27-07-2022,37106,25973,11133,R&D,Asia-Pacific,IT,Electronics,SMB,Bank Transfer,13%
TXN1816,23-06-2023,21539,12052,9487,Operations,Europe,Marketing,Healthcare,Enterprise,Credit Card,11%
TXN1817,13-12-2023,16918,4290,12628,Sales,Asia-Pacific,Sales,Healthcare,SMB,PayPal,24%
TXN1818,13-05-2023,9384,28624,-19240,Marketing,South America,Marketing,Software,SMB,Cash,12%
TXN1819,11-09-2023,13084,21665,-8581,R&D,Asia-Pacific,Marketing,Healthcare,SMB,Bank Transfer,27%
TXN1820,22-08-2023,40132,27844,12288,R&D,Europe,IT,Clothing,SMB,Bank Transfer,22%
TXN1821,07-06-2023,48634,3081,45553,Sales,Africa,IT,Furniture,SMB,PayPal,8%
TXN1822,21-06-2022,6377,6734,-357,Sales,Africa,IT,Software,SMB,PayPal,6%
TXN1823,24-01-2023,7542,20384,-12842,R&D,Africa,IT,Clothing,B2C,PayPal,7%
TXN1824,18-11-2022,30570,19358,11212,Marketing,Asia-Pacific,IT,Furniture,SMB,Credit Card,8%
TXN1825,22-02-2022,28180,9398,18782,HR,Africa,Marketing,Clothing,SMB,Cash,22%
TXN1826,01-08-2023,15848,19257,-3409,R&D,Africa,Marketing,Clothing,B2C,Credit Card,26%
TXN1827,07-03-2023,30379,17242,13137,Sales,North America,IT,Healthcare,Enterprise,Credit Card,18%
TXN1828,30-09-2023,27183,11060,16123,R&D,North America,IT,Software,B2B,Credit Card,13%
TXN1829,04-12-2023,33721,4934,28787,Marketing,North America,IT,Electronics,SMB,Cash,24%
TXN1830,07-02-2023,36789,9519,27270,Sales,Europe,Marketing,Clothing,B2B,PayPal,6%
TXN1831,01-02-2023,19310,20546,-1236,Sales,North America,IT,Software,SMB,Credit Card,26%
TXN1832,21-01-2022,29165,4204,24961,Marketing,Africa,IT,Furniture,B2C,PayPal,12%
TXN1833,18-09-2022,23929,23858,71,R&D,Africa,IT,Healthcare,SMB,Credit Card,10%
TXN1834,29-04-2023,7597,27221,-19624,R&D,North America,Marketing,Furniture,SMB,Credit Card,21%
TXN1835,01-05-2022,33374,18515,14859,Sales,Africa,Marketing,Electronics,B2B,Credit Card,27%
TXN1836,02-11-2022,48432,23240,25192,Operations,Africa,IT,Furniture,SMB,Cash,20%
TXN1837,04-02-2022,34559,23057,11502,R&D,North America,IT,Electronics,SMB,Bank Transfer,22%
TXN1838,07-01-2023,9460,11618,-2158,R&D,South America,Operations,Healthcare,B2B,Bank Transfer,22%
TXN1839,15-02-2023,46591,16404,30187,R&D,North America,IT,Software,B2C,Cash,17%
TXN1840,27-04-2022,11450,19877,-8427,Marketing,Europe,HR,Healthcare,SMB,Credit Card,17%
TXN1841,23-07-2023,32222,8688,23534,Marketing,Europe,HR,Healthcare,B2C,Bank Transfer,17%
TXN1842,06-03-2023,15088,20618,-5530,Marketing,Europe,Marketing,Software,B2C,Cash,2%
TXN1843,22-03-2022,37489,15192,22297,HR,Africa,Marketing,Clothing,B2B,Cash,26%
TXN1844,03-12-2023,45351,23263,22088,Sales,Asia-Pacific,HR,Healthcare,B2C,Bank Transfer,21%
TXN1845,28-02-2022,5103,18353,-13250,R&D,Europe,Sales,Healthcare,B2B,Cash,17%
TXN1846,13-09-2022,14548,6535,8013,HR,North America,Sales,Clothing,SMB,Credit Card,18%
TXN1847,14-12-2023,31250,12306,18944,Operations,Africa,Operations,Furniture,SMB,PayPal,18%
TXN1848,22-02-2022,21125,19994,1131,R&D,Africa,IT,Electronics,Enterprise,Credit Card,4%
TXN1849,29-06-2022,8251,8031,220,R&D,North America,HR,Healthcare,B2B,Credit Card,11%
TXN1850,26-07-2023,35478,22730,12748,Marketing,Asia-Pacific,Operations,Healthcare,B2B,Cash,23%
TXN1851,20-11-2022,35119,7341,27778,Sales,Europe,IT,Software,Enterprise,Cash,15%
TXN1852,24-11-2023,30920,20291,10629,R&D,North America,IT,Furniture,SMB,Bank Transfer,28%
TXN1853,15-01-2023,11119,18269,-7150,Sales,North America,Marketing,Furniture,SMB,Cash,23%
TXN1854,22-08-2022,23529,17470,6059,R&D,Africa,Sales,Healthcare,B2C,Credit Card,3%
TXN1855,08-02-2023,42671,16729,25942,R&D,Africa,Operations,Software,B2C,Cash,17%
TXN1856,24-03-2022,36277,15502,20775,Marketing,Europe,Sales,Electronics,B2C,Credit Card,26%
TXN1857,07-11-2022,36514,27493,9021,R&D,Europe,IT,Software,SMB,Credit Card,16%
TXN1858,02-06-2022,21576,5086,16490,Operations,North America,HR,Clothing,SMB,Credit Card,9%
TXN1859,18-08-2023,36093,12021,24072,R&D,Africa,IT,Clothing,B2C,Credit Card,16%
TXN1860,14-06-2022,44632,13236,31396,R&D,North America,IT,Healthcare,SMB,Bank Transfer,11%
TXN1861,03-03-2023,36868,29167,7701,Marketing,Asia-Pacific,HR,Healthcare,Enterprise,PayPal,3%
TXN1862,10-06-2022,25808,4394,21414,R&D,North America,IT,Clothing,SMB,Cash,17%
TXN1863,13-01-2022,12010,20363,-8353,R&D,Africa,IT,Software,B2B,Cash,1%
TXN1864,23-04-2022,46214,5572,40642,Operations,Africa,Sales,Software,B2C,PayPal,10%
TXN1865,09-12-2022,43303,25045,18258,R&D,Europe,IT,Electronics,B2B,Bank Transfer,5%
TXN1866,18-01-2022,19805,28424,-8619,HR,Africa,IT,Healthcare,B2C,Cash,11%
TXN1867,12-01-2022,19835,6157,13678,Marketing,Europe,IT,Furniture,SMB,Cash,3%
TXN1868,14-12-2023,10272,10683,-411,R&D,North America,Marketing,Healthcare,B2C,Credit Card,5%
TXN1869,17-09-2023,6682,8229,-1547,R&D,Asia-Pacific,IT,Electronics,SMB,PayPal,10%
TXN1870,14-06-2023,12617,11139,1478,Operations,North America,HR,Healthcare,SMB,Credit Card,15%
TXN1871,15-04-2022,18579,6874,11705,R&D,Africa,HR,Electronics,SMB,PayPal,2%
